id,name,neighbourhood_cleansed,latitude,longitude,price,security_deposit,cleaning_fee,extra_people,guests_included,property_type,room_type,accommodates,bathrooms,bedrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,availability_365,host_id,host_is_superhost,host_identity_verified,is_superhost
14516910,TOP VIEW PUERTO MADERO,Puerto Madero,-34.60397,-58.36359,6572.0,66379.0,1659.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,1.0,28,0.65,90.0,10.0,89,15697491,False,False,0.0
14520230,great apartment in Almagro next to Palermo,Almagro,-34.6004,-58.42286,2124.0,12612.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,0.0,35,0.78,98.0,10.0,96,13671410,True,True,0.0
14547545,The Best Apart Belgrano brandnew / Self Check-in,Belgrano,-34.56024,-58.4644,1859.0,6000.0,750.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,18,0.43,93.0,9.0,364,59887275,False,False,0.0
14548285,Comoda y luminosa habitacion,Belgrano,-34.56516,-58.46101,1328.0,6638.0,1328.0,664.0,1,Apartment,Private room,1,1.0,1.0,1.0,1,0.03,100.0,10.0,358,30465939,False,False,0.0
14554514,"Hermosa casa de dos plantas, 200m2, patio,parrilla",San Cristobal,-34.62213,-58.40105,7169.0,,,0.0,1,House,Entire home/apt,3,3.0,3.0,2.0,0,0.0,,,359,55800710,False,False,0.0
14563636,"Chic Big House in a Trendy Area, Amazing Garden, Outdoor Tub",Palermo,-34.58778,-58.42572,26486.0,26486.0,9957.0,1659.0,4,House,Entire home/apt,9,3.0,4.0,5.0,28,0.64,98.0,10.0,237,75891,True,True,0.0
14566812,Studio in Palermo Hollywood with Gym & Pool,Palermo,-34.58115,-58.4419,2987.0,13276.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,0.0,23,0.52,98.0,10.0,180,5882751,False,True,0.0
14567784,haremos lo posible para que conozcan este barrio,Liniers,-34.63636,-58.52213,199.0,0.0,0.0,1000.0,1,Townhouse,Shared room,2,2.0,1.0,1.0,2,0.06,,,365,90237853,False,False,0.0
14572800,"Encantador, tranquilo, y con mucha luz.",Palermo,-34.59401,-58.41543,2522.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,14,0.32,91.0,10.0,365,17420871,False,True,0.0
14573855,Luminoso Studio en Edificio Histórico,Recoleta,-34.59874,-58.38958,2124.0,0.0,1991.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,0.0,129,2.89,98.0,10.0,274,6872637,True,True,0.0
14574385,Modern and bright apartment in Palermo Queens,Villa Crespo,-34.5975,-58.44096,2987.0,0.0,1328.0,1328.0,3,Apartment,Entire home/apt,3,2.0,2.0,2.0,7,0.25,100.0,10.0,96,15383913,False,True,0.0
14577500,Cozy room in a early  20th French style appartment,Barracas,-34.62935,-58.37786,996.0,,332.0,0.0,1,Apartment,Shared room,1,1.0,1.0,1.0,1,0.02,100.0,8.0,89,90343197,False,False,0.0
14586265,Sunny Studio in Palermo III,Palermo,-34.59436,-58.42116,1991.0,0.0,400.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,40,0.9,88.0,9.0,351,63255906,False,True,0.0
14587107,IQ Plaza Recoleta 1,Recoleta,-34.59427,-58.38985,1460.0,0.0,996.0,0.0,1,Loft,Entire home/apt,3,1.0,0.0,2.0,65,1.46,94.0,10.0,89,71196014,False,False,0.0
14589494,Mango,Recoleta,-34.59361,-58.39049,9957.0,0.0,2987.0,0.0,4,Apartment,Entire home/apt,4,2.0,2.0,2.0,0,0.0,,,346,669759,False,True,0.0
14601156,1 Excelente ubicación Buenos Aires,San Nicolas,-34.6006,-58.37378,2390.0,10000.0,500.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,24,0.55,97.0,10.0,83,90593483,False,True,0.0
14602529,"Beautiful apart in Belgrano, light,balcony&plants!",Colegiales,-34.57126,-58.44338,2257.0,53104.0,996.0,531.0,2,Apartment,Entire home/apt,4,1.0,1.0,1.0,23,0.52,96.0,10.0,365,10885056,False,False,0.0
14606774,Bright apartment en Recoleta/ Retiro 3 pax,Retiro,-34.5918,-58.3805,3651.0,9957.0,1328.0,664.0,2,Apartment,Entire home/apt,3,1.0,0.0,3.0,154,3.49,99.0,10.0,327,26754288,True,True,0.0
14611369,Encantador apartamento en Belgrano. Zona Fleni,Belgrano,-34.55548,-58.45296,1527.0,16595.0,,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,15,0.33,98.0,10.0,365,8770701,False,True,0.0
14612256,5⭐Palermo Resort  24hs Security+Pool+Gym+Spa,Palermo,-34.5821,-58.42402,10886.0,19914.0,2987.0,996.0,4,Apartment,Entire home/apt,6,2.0,2.0,5.0,171,3.93,99.0,10.0,277,22654246,True,True,0.0
14613911,Habitación Privada en Almagro,Balvanera,-34.60459,-58.41322,266.0,0.0,863.0,531.0,1,Apartment,Private room,1,1.0,1.0,1.0,23,0.54,97.0,10.0,179,90698322,True,False,0.0
14615284,Cute apartment at steps of Palermo University,Recoleta,-34.59651,-58.41416,1328.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,11,0.28,91.0,10.0,179,2970247,False,False,0.0
14626053,River view apartment W/ Dance/Yoga studio,Recoleta,-34.58678,-58.39436,2257.0,33190.0,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,358,1021465,False,False,0.0
14627848,Comfortable room in Palermo Hollywood,Palermo,-34.57962,-58.42844,929.0,,,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,30,0.68,98.0,10.0,84,90807943,False,False,0.0
14628510,Romantic Studio con Jacuzzi,Palermo,-34.57504,-58.43805,1991.0,0.0,2655.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0.04,100.0,10.0,329,56978034,False,False,0.0
14631333,PALERMO CHARME 170 M2 | BONJOUR BA,Recoleta,-34.59051,-58.41056,4514.0,99570.0,2655.0,0.0,1,Condominium,Entire home/apt,3,1.5,1.0,2.0,0,0.0,,,364,82531946,False,True,0.0
14632614,Big & Cozy apartment with style in city,San Nicolas,-34.60567,-58.38309,2987.0,13276.0,2987.0,996.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,15,0.34,96.0,10.0,364,13395788,False,False,0.0
14647523,Beautiful apartment with own terraces,Belgrano,-34.56303,-58.45179,2987.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,4,2.0,2.0,3.0,30,0.67,97.0,10.0,363,90945397,True,True,0.0
14648909,Luminous 2 bedroom Recoleta with amenities,Recoleta,-34.5869,-58.39994,17790.0,66380.0,0.0,0.0,1,Apartment,Entire home/apt,4,2.5,2.0,3.0,0,0.0,,,176,3334331,False,False,0.0
14651584,Dome over Corrientes Avenue (Cupula),San Nicolas,-34.60305,-58.3781,730.0,0.0,507.0,507.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,106,2.39,94.0,10.0,150,9096485,True,True,0.0
14663427,DOUBLE BED BEDROOM IN THE CENTER OF THE CITY,Almagro,-34.6101,-58.42838,1128.0,33189.0,797.0,0.0,4,Apartment,Private room,1,1.0,1.0,1.0,31,0.72,99.0,10.0,365,91095614,True,True,0.0
14663923,En-suite apartment in beautiful house,Belgrano,-34.5574,-58.45393,1195.0,6638.0,0.0,664.0,1,Apartment,Private room,1,1.0,1.0,0.0,9,0.24,96.0,10.0,312,22017481,False,False,0.0
14666571,Beautiful and Huge Loft in Colegiales!,Colegiales,-34.57844,-58.44721,3651.0,0.0,1328.0,0.0,1,Loft,Entire home/apt,3,2.0,1.0,2.0,24,0.56,95.0,10.0,83,13892680,True,True,0.0
14672362,Depto amplio con buena ubicación.,Recoleta,-34.59672,-58.39251,6638.0,6572.0,,0.0,1,Apartment,Entire home/apt,3,3.0,2.0,2.0,0,0.0,,,358,79122866,False,False,0.0
14680323,Dpto moderno c/ balcón y terraza,Belgrano,-34.56589,-58.44871,1128.0,1548.0,500.0,0.0,1,Apartment,Entire home/apt,2,2.0,1.0,1.0,26,0.58,93.0,10.0,0,38701349,False,False,0.0
14681611,Lovely apartment in a fantastic location !,Palermo,-34.58191,-58.40735,1659.0,0.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,138,3.13,97.0,10.0,180,85710662,True,False,0.0
14682530,Cozy and Silent Apartment in Belgrano,Belgrano,-34.55913,-58.46216,2124.0,19914.0,664.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,13,0.3,97.0,10.0,265,29215237,False,True,0.0
14682589,"El mejor Departamento, Corazón de Buenos Aires 4p",San Nicolas,-34.60337,-58.37864,929.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,4.0,59,1.34,86.0,10.0,88,87488704,False,False,0.0
14685300,Apt 6pax 3R 4B 3TV AC salon wifi BBQ terrace,Palermo,-34.58055,-58.44128,8629.0,6638.0,1659.0,0.0,1,Apartment,Entire home/apt,6,3.5,3.0,5.0,21,2.24,100.0,10.0,364,91297339,True,False,0.0
14686596,Nice and cozy apart in Recoleta Buenos Aires,Recoleta,-34.58464,-58.40291,2522.0,45271.0,2522.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,12,0.47,100.0,10.0,364,42724568,True,False,0.0
14689222,Super Bright Apartment  - Excellent location,Recoleta,-34.59438,-58.39379,4647.0,,,0.0,1,Apartment,Entire home/apt,4,2.0,2.0,3.0,2,0.11,100.0,10.0,365,13282537,False,True,0.0
14690341,Sunny Suite III,Palermo,-34.59573,-58.42108,1925.0,7000.0,600.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,25,0.56,88.0,10.0,346,63255906,False,True,0.0
14694378,design house + rooftop terrace w/pool 2BR 2 BTH,San Telmo,-34.61927,-58.37096,4447.0,22237.0,3319.0,2191.0,4,Loft,Entire home/apt,5,2.0,2.0,2.0,17,0.46,94.0,10.0,83,18215406,False,True,0.0
14694416,"Cozy, Colorful, Modern, Silent in BA, Recoleta",Recoleta,-34.58561,-58.40392,9957.0,13276.0,3319.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,0,0.0,,,173,24021214,False,False,0.0
14703168,"Kunsten, Tango, en inspiratie",Palermo,-34.59697,-58.41875,1261.0,,,0.0,1,Bed and breakfast,Private room,3,2.5,2.0,2.0,1,0.25,100.0,10.0,87,41077765,False,False,0.0
14704685,Moderno Apartamento en Palermo,Palermo,-34.5817,-58.42357,3253.0,33190.0,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,0.08,80.0,8.0,361,55553719,False,False,0.0
14709228,"Subways, Fast WIFI, Netflix, Nearby everything",Recoleta,-34.59474,-58.4058,2522.0,6638.0,1859.0,0.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,76,1.71,96.0,10.0,69,50298028,True,True,0.0
14710597,Hermoso departamento en Recoleta,Recoleta,-34.59085,-58.38877,1527.0,2000.0,500.0,0.0,1,Apartment,Entire home/apt,5,2.0,3.0,3.0,34,0.88,98.0,10.0,0,10333078,False,True,0.0
14711109,Lounge by the Rooftop Pool at this Modern Studio,San Telmo,-34.62588,-58.37155,5974.0,33190.0,664.0,0.0,3,Serviced apartment,Entire home/apt,3,1.0,0.0,2.0,84,1.93,99.0,10.0,365,4130739,True,True,0.0
14711871,1 dormitorio en Recoleta para 3 personas.,Recoleta,-34.59201,-58.39139,5244.0,33190.0,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,3,0.07,87.0,10.0,364,55553719,False,False,0.0
14712018,Romantic Rockstar Home,Retiro,-34.59786,-58.37572,4647.0,33190.0,2323.0,664.0,1,Apartment,Private room,2,1.0,1.0,1.0,0,0.0,,,363,91529613,False,False,0.0
14713143,"Apart nuevo,Amenities.Esq. subte B",Chacarita,-34.58973,-58.44794,2522.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,4,1.0,0.0,4.0,45,1.1,98.0,10.0,363,45305427,True,False,0.0
14717801,Private room & bathroom in luxury apartment in BA,Nuñez,-34.53729,-58.46605,3319.0,,1991.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,0,0.0,,,364,23356230,False,True,0.0
14724000,Large room with  private bathroom and balcony,Balvanera,-34.60639,-58.39332,1991.0,,,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,3,0.08,100.0,10.0,179,22640478,False,True,0.0
14724005,Bright apartment in Montserrat,Monserrat,-34.61705,-58.3883,1792.0,0.0,1062.0,597.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,22,0.52,99.0,10.0,313,71364513,True,True,0.0
14725015,Apartamento en Buenos Aires para 2 personas.,Balvanera,-34.59806,-58.40628,2589.0,33190.0,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,2.0,0,0.0,,,359,55553719,False,False,0.0
14726712,Bright Private Room. Safe favorite place in B.A.,Parque Chas,-34.58085,-58.47621,1062.0,26552.0,1659.0,0.0,1,House,Private room,1,0.5,1.0,1.0,8,0.19,100.0,10.0,84,74523094,False,True,0.0
14730097,Casa de Epoca Colonial (relax),San Telmo,-34.6162,-58.3749,2124.0,13276.0,1328.0,996.0,2,House,Entire home/apt,3,1.0,1.0,2.0,0,0.0,,,178,14434399,False,True,0.0
14732144,Comfortable Private Room-Business Travel- Friendly,Villa Ortuzar,-34.57865,-58.46158,730.0,0.0,800.0,400.0,1,Apartment,Private room,2,2.0,1.0,1.0,14,0.32,99.0,10.0,365,49364138,True,True,0.0
14732691,Cómoda habitación cama matrimonial y baño en suite,Recoleta,-34.588,-58.39602,531.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,5,0.12,100.0,10.0,1,80521440,False,True,0.0
14746685,Confortable Departamento en Puerto Madero,Puerto Madero,-34.61117,-58.36198,5908.0,13276.0,3983.0,1328.0,4,Apartment,Entire home/apt,4,2.0,2.0,3.0,33,1.31,97.0,10.0,354,4067190,False,False,0.0
14746777,"El mejor Departamento, Corazón de Buenos Aires 3p",San Nicolas,-34.60323,-58.37758,730.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,3.0,21,0.48,84.0,10.0,88,87488704,False,False,0.0
14748508,Apartamento en Palermo Soho,Palermo,-34.58526,-58.4227,1527.0,23233.0,797.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,87,2.01,97.0,10.0,170,83799281,True,True,0.0
14755182,Beautiful apartment in the heart of Palermo,Palermo,-34.57813,-58.42371,2456.0,66380.0,1328.0,332.0,1,Apartment,Entire home/apt,2,1.0,1.0,3.0,15,0.36,94.0,10.0,350,16838010,False,True,0.0
14758785,Vintage bedroom in the Heart of Tango,Almagro,-34.60443,-58.41585,730.0,13276.0,664.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,3,0.12,100.0,10.0,0,21574465,False,False,0.0
14768906,Big Room in Center! ❤️❤️❤️,Retiro,-34.59777,-58.38036,664.0,11417.0,1527.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,5,0.11,96.0,10.0,247,18090834,True,False,0.0
14770816,Casa con buena energía.,Villa Del Parque,-34.60229,-58.50308,1394.0,,,0.0,1,Guesthouse,Private room,4,2.0,1.0,4.0,0,0.0,,,0,92133789,False,False,0.0
14771773,Industrial style. Former book publisher building!,San Cristobal,-34.6203,-58.39368,1991.0,6638.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,30,0.75,96.0,9.0,365,36989981,False,False,0.0
14772503,Aloj.  2 amb. Próximo a San Telmo,Barracas,-34.63295,-58.37219,2655.0,16595.0,3319.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,0.06,100.0,10.0,364,65807105,False,True,0.0
14773307,BEST  Apartm  with  Office Studio in  La Imprenta,Palermo,-34.56773,-58.43609,9957.0,19914.0,3983.0,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,2.0,7,0.16,100.0,10.0,178,81363566,False,False,0.0
14779301,Duplex moderno con terraza privada y parrilla,Saavedra,-34.55376,-58.49325,1527.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,355,54784491,False,False,0.0
14779326,Hermoso y Cómodo Monoambiente en Congreso,San Nicolas,-34.60736,-58.39126,863.0,80000.0,400.0,300.0,1,Apartment,Entire home/apt,2,1.5,1.0,2.0,78,1.81,96.0,10.0,115,92245968,False,True,0.0
14785781,Fancy rooms in shared apartment (Plaza San Martin),Retiro,-34.59542,-58.38133,1062.0,0.0,996.0,332.0,1,Apartment,Private room,1,2.0,1.0,1.0,1,0.11,100.0,10.0,178,51891775,False,False,0.0
14789294,Exclusive Buenos Aires,Retiro,-34.5921,-58.38331,3784.0,13276.0,3319.0,1659.0,3,Apartment,Entire home/apt,4,1.5,2.0,2.0,21,0.48,98.0,10.0,334,9543209,True,False,0.0
14799677,Bonito departamento en Palermo. Ideal turistas,Palermo,-34.58324,-58.42118,3186.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,0.05,100.0,10.0,364,92448652,False,False,0.0
14800405,Cozy apartment in Buenos Aires,Belgrano,-34.55265,-58.45494,1394.0,6047.0,1512.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,52,1.24,99.0,10.0,364,31582135,True,True,0.0
14804827,Increíble dto a estrenar,Belgrano,-34.55426,-58.45457,1925.0,5000.0,250.0,199.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,0,0.0,,,365,40032138,False,False,0.0
14805238,Studio with balcony - Recoleta,Recoleta,-34.59272,-58.40373,3983.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,53,1.24,98.0,10.0,364,92501526,True,True,0.0
14805689,Modern & Beatiful Studio in Palermo!,Palermo,-34.59511,-58.41617,2987.0,26552.0,1991.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,0.05,90.0,8.0,83,35067450,False,True,0.0
14806325,Increíble dto en San Telmo,Monserrat,-34.61246,-58.37639,1859.0,,,450.0,2,Apartment,Entire home/apt,2,1.0,1.0,2.0,0,0.0,,,364,40032138,False,False,0.0
14809200,Lovely Apartment in Palermo Soho,Palermo,-34.58334,-58.42662,3784.0,,2323.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,0.0,31,0.75,97.0,10.0,270,17176898,False,False,0.0
14809260,Comfy Classy Espacious Great Hipodromo Palermo,Palermo,-34.56441,-58.43422,13276.0,13276.0,33190.0,1659.0,4,Apartment,Entire home/apt,6,2.0,3.0,6.0,6,0.17,87.0,10.0,269,77349629,False,True,0.0
14816021,Big  6 guests safe area close to everything!!!,Retiro,-34.59645,-58.37355,12612.0,13276.0,,0.0,1,Apartment,Entire home/apt,6,2.0,4.0,7.0,0,0.0,,,365,1482817,False,False,0.0
14817528,Habitación privada con excelente ubicación,San Cristobal,-34.62327,-58.39303,531.0,10000.0,700.0,0.0,1,Apartment,Private room,1,1.5,1.0,1.0,5,0.15,100.0,10.0,364,11047570,False,False,0.0
14823064,31. Comodo Monoambiente - Microcentro - max 03pers,San Nicolas,-34.60031,-58.38001,2788.0,13005.0,1006.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,76,1.75,97.0,10.0,304,92677226,True,True,0.0
14825394,Lo Mejor de Palermo .mts Pza Serrano.,Palermo,-34.59083,-58.42656,1991.0,,1322.0,793.0,2,Loft,Entire home/apt,5,1.5,0.0,3.0,74,1.71,92.0,10.0,180,13380770,False,True,0.0
14826914,Guise's Castle,Palermo,-34.59208,-58.41384,1593.0,7036.0,1394.0,1062.0,1,Apartment,Private room,2,2.0,1.0,1.0,7,0.17,100.0,10.0,89,86726631,False,False,0.0
14832990,Amazing  Soul Soho Palermo Apartment,Palermo,-34.58168,-58.42242,4713.0,0.0,996.0,664.0,2,Apartment,Entire home/apt,4,2.0,1.0,2.0,170,3.83,98.0,10.0,90,20583018,False,True,0.0
14837021,Nice and big place,Villa Crespo,-34.5962,-58.43148,996.0,0.0,0.0,398.0,2,Apartment,Private room,3,1.0,1.0,1.0,46,1.19,100.0,10.0,0,27524566,True,True,0.0
14838207,"Great location, amazing views, sunny, NEW bathroom",Palermo,-34.58048,-58.42573,597.0,6100.0,1250.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,68,1.55,94.0,10.0,92,92831504,False,True,0.0
14839237,Bright with two bedrooms & a terrace,Almagro,-34.60349,-58.41563,2854.0,19914.0,1991.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,7,0.2,89.0,10.0,329,24335473,False,True,0.0
14840203,Impecable. Con terraza. Vista abierta. Sauna. Gym.,Palermo,-34.583,-58.39974,2522.0,,600.0,0.0,1,Condominium,Entire home/apt,3,1.0,0.0,2.0,3,0.08,100.0,10.0,364,92855508,False,False,0.0
14841384,Luxury Oro Tower Palermo 2 bedroom with balcony,Palermo,-34.58138,-58.42788,1925.0,3950.0,1800.0,0.0,1,Apartment,Entire home/apt,4,2.0,2.0,4.0,159,3.67,96.0,10.0,211,46973228,False,True,0.0
14841652,Elegant Recoleta apartment,Recoleta,-34.58744,-58.40225,1792.0,6763.0,900.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,42,0.97,95.0,10.0,120,84720727,False,True,0.0
14851767,Pequeña habitación con baño privado,San Nicolas,-34.60378,-58.3909,664.0,,,0.0,1,Apartment,Private room,1,2.0,1.0,1.0,12,0.33,93.0,10.0,365,478785,False,False,0.0
14854522,Luminosa habitación en Palermo,Palermo,-34.58327,-58.4007,1195.0,0.0,0.0,929.0,1,Apartment,Private room,2,1.0,1.0,2.0,78,1.86,99.0,10.0,89,93000252,True,True,0.0
14858038,Modern and cosy apartment in Monserrat,Monserrat,-34.61607,-58.38757,2522.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,34,0.84,99.0,9.0,127,31218677,False,True,0.0
14860043,ESTUDIO NUEVO! TRANQUILO! PALERMO! 2.4,Palermo,-34.59535,-58.42214,3983.0,19914.0,1659.0,664.0,3,Apartment,Entire home/apt,3,1.0,1.0,2.0,24,0.56,80.0,10.0,174,32101897,False,True,0.0
14866151,Magnifico departamento en Palermo,Palermo,-34.58462,-58.42392,5111.0,,1328.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,0,0.0,,,89,93127301,False,False,0.0
14867737,San Telmo Tango,San Telmo,-34.62038,-58.37409,2522.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.02,100.0,10.0,89,91686540,False,False,0.0
14869499,"Las Cañitas, Palermo. Lo mejor de Buenos Aires.",Palermo,-34.56879,-58.4331,4647.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,4.0,0,0.0,,,343,93162543,False,False,0.0
14869622,LINDO DEPARTAMENTO BUENOS AIRES,Saavedra,-34.54526,-58.47908,2655.0,4846.0,1128.0,465.0,1,Apartment,Entire home/apt,3,1.0,1.0,3.0,16,0.4,96.0,10.0,89,50949769,False,False,0.0
14870288,Luminous studio. Excellent location.,Retiro,-34.59712,-58.37566,1460.0,9957.0,1991.0,332.0,2,Apartment,Entire home/apt,2,1.0,0.0,2.0,26,0.7,97.0,10.0,238,76818749,True,False,0.0
14871044,Amplia habitacion en la mejor zona de Belgrano,Palermo,-34.56963,-58.44412,929.0,0.0,2987.0,0.0,1,Apartment,Private room,1,1.5,1.0,1.0,7,0.21,100.0,10.0,365,93185234,False,False,0.0
14884166,#Cueva (Bs As),Recoleta,-34.59719,-58.41451,664.0,,,0.0,1,Apartment,Shared room,2,1.0,1.0,2.0,3,0.1,100.0,9.0,87,89158649,False,False,0.0
14885383,Edificio de Estilo Antiguo. Habitacion en suite,Palermo,-34.58127,-58.41032,398.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,2.0,42,0.97,100.0,10.0,177,93357197,True,False,0.0
14898722,Habitación en Palermo,Palermo,-34.5803,-58.40578,1128.0,3455.0,0.0,0.0,1,Apartment,Private room,1,1.5,1.0,1.0,215,4.87,97.0,10.0,365,93514930,True,False,0.0
14898831,Departamento remodelado a nuevo,Recoleta,-34.59331,-58.40857,4315.0,0.0,1195.0,0.0,4,Apartment,Entire home/apt,5,2.0,3.0,3.0,133,3.05,96.0,10.0,359,18981562,True,True,0.0
14899069,Apartamento con vista al cielo,Belgrano,-34.56045,-58.4427,2323.0,6638.0,0.0,0.0,1,Apartment,Private room,1,2.0,1.0,1.0,0,0.0,,,362,1624246,False,False,0.0
14900354,whole fitted flat,Villa Del Parque,-34.60413,-58.49182,3319.0,13276.0,2323.0,1991.0,2,Guesthouse,Entire home/apt,2,1.0,1.0,2.0,8,0.22,100.0,10.0,234,92313999,False,False,0.0
14906836,"Studio para dos personas, excelente zona",Retiro,-34.59263,-58.38026,3651.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,2.0,2,0.06,60.0,10.0,362,44190712,False,False,0.0
14908451,LikeHome Palermo 10C,Palermo,-34.57742,-58.42781,5244.0,19914.0,1659.0,0.0,1,Serviced apartment,Entire home/apt,3,1.0,1.0,0.0,39,0.9,95.0,10.0,364,29856143,False,False,0.0
14909434,Charming original  French style apartment.,Barracas,-34.63088,-58.37562,4049.0,16993.0,1726.0,0.0,1,Apartment,Entire home/apt,3,1.5,1.0,1.0,0,0.0,,,87,40519779,False,False,0.0
14911427,Amazing Place with swimming pool and gym,Palermo,-34.58182,-58.43247,5642.0,39828.0,2655.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,0.12,96.0,9.0,365,5632049,False,True,0.0
14913408,Habitacion privada en hermoso barrio de Bs As,Colegiales,-34.56807,-58.45115,465.0,0.0,0.0,220.0,1,Apartment,Private room,1,1.0,1.0,1.0,9,0.21,100.0,10.0,17,85094897,False,False,0.0
14915338,Palermo Chico Cozy & Renovated 1bdr apartament,Palermo,-34.58128,-58.40519,3319.0,26552.0,0.0,996.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,54,1.26,95.0,10.0,360,1714257,True,True,0.0
14916555,Maravilloso lugar en Palermo,Palermo,-34.58937,-58.41145,5642.0,47130.0,1991.0,1659.0,4,Apartment,Entire home/apt,5,2.0,2.0,4.0,81,1.91,98.0,10.0,179,61157852,True,True,0.0
14916573,Excelente ubicación más comodidad,Colegiales,-34.5736,-58.44328,1991.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.09,85.0,9.0,0,93725828,False,False,0.0
14917405,Habitación privada para 1 persona,Recoleta,-34.59039,-58.40505,3983.0,,,664.0,1,Apartment,Private room,1,1.0,1.0,1.0,0,0.0,,,365,93735926,False,False,0.0
14924079,Recoleta Bright & Fully equipped 4 persons,Recoleta,-34.59321,-58.39974,2323.0,6638.0,1195.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,3.0,37,0.84,99.0,10.0,85,93813291,False,True,0.0
14925218,Room w/shared bathroom - Lina's Tango Guesthouse,San Telmo,-34.61759,-58.37722,1527.0,0.0,719.0,1078.0,1,House,Private room,1,1.5,1.0,1.0,0,0.0,,,180,17965177,False,False,0.0
14926208,Cozy and bright Apart with Balcony in Palermo,Palermo,-34.58235,-58.40199,4647.0,33190.0,3319.0,0.0,1,Apartment,Entire home/apt,5,2.0,3.0,4.0,0,0.0,,,337,16346625,False,True,0.0
14928078,"Ample, quiet in Puerto Madero!!!",Puerto Madero,-34.6151,-58.36157,14935.0,0.0,3253.0,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,14,0.33,98.0,10.0,165,93839688,True,False,0.0
